Timestamp,Animal,Staff,Log Type,Date,Time,Feeding Log,Did you feed all individuals? ,"If not, who did you feed?",What did you feed? (Weight per animal) [<1/4 lb],What did you feed? (Weight per animal) [1/4 lb],What did you feed? (Weight per animal) [1/2 lb],What did you feed? (Weight per animal) [3/4 lb],What did you feed? (Weight per animal) [1 lb],What did you feed? (Weight per animal) [1.25 lb],What did you feed? (Weight per animal) [1.5 lb],What did you feed? (Weight per animal) [1.75 lb],What did you feed? (Weight per animal) [2 lb],What did you feed? (Weight per animal) [5 lb],What did you feed? (Weight per animal) [10 lb],What did you feed? (Weight per animal) [15 lb],What did you feed? (Weight per animal) [20 lb],If other,Deer feed scoops,Observation Log,Observation Type,Finding,Habitat Cleaning Log,Description of cleaning,Enrichment Log,Which individuals in habitat?,Enrichment type,Enrichment type details,Time In,Time Out,Response,Notes,Medical Logs,Animal Name,Encounter Type,Injury Log,Type,Injury description,Exam Type,Animal sedated?,Vet notified?,Vet response,Did you administer medication?,Sedation Log,Sedation medication used,Which sedation kit was used?,Administration method,Dose,Time administered,Time to respond,Medication Log,Type,Dose,Administration Route,Did animal take medication?,Did you sedate?,Vet Log,Type,Vet name,Type,Location,Notes,Reminders,Reminder Date,Reminder/Note
3/7/2024 15:41,Red Fox,Krystal,Observation,3/7/2024,12:25:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/2024 9:36,Bobcat,Krystal,Feeding/Observation,3/7/2024,9:20:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/6/2024 16:22,Bobcat,Miranda,Feeding/Observation,3/6/2024,4:05:00 PM,,Yes,,Whole prey,,Nebraska Brand,,,,,,,,,,,".45lb nbea, 2 chicks each",,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/6/2024 16:23,Bobcat,Miranda,Habitat Cleaning/Observation,3/6/2024,4:00:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,"Water change, Pad soak and rinse no scrub",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/6/2024 16:24,Bobcat,Miranda,Enrichment/Observation,3/6/2024,4:00:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,All,Food,Whole prey,4:00:00 PM,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/6/2024 15:55,Red Fox,Miranda,Feeding/Observation,3/6/2024,3:35:00 PM,,Yes,,"Nebraska Brand, Whole prey, Fresh Vegetables",Nebraska Brand,,,,,,,,,,,,"1 chick each, red pepper and cucumber, .35lb nb each",,,DVE,"Nsf, caching right away, jamie took food into right corner jouse, sabra went in later and took some out.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/6/2024 15:56,Red Fox,Miranda,Enrichment/Observation,3/6/2024,3:35:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,All,Food,Whole prey chick,3:30:00 PM,,3,"Jamie took his to house, did not see sabra go for chick",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/6/2024 15:10,Wolf,Miranda,Feeding/Observation,3/6/2024,2:00:00 PM,,Yes,,,,,,"Nebraska Brand, OTHER",,,,Nebraska Brand,Nebraska Brand,,,,8 lb nb per wolf and rib bones,,,DVE,"Nsf, ahuli ref at first, looked to back later and looked to be eating from where food was tossed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/6/2024 16:25,Wolf,Miranda,Enrichment/Observation,3/6/2024,2:00:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,All,Food,Horse rib bones,2:00:00 PM,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/6/2024 15:06,Red Fox,Miranda,Habitat Cleaning/Observation,3/6/2024,1:15:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,"Water change, Waste removal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/6/2024 15:08,Red Fox,Miranda,Enrichment/Observation,3/6/2024,1:10:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,All,Toy,"Red funnel w green webbed ball in it, both in dish, some treats in it.",1:10:00 PM,3:45:00 PM,4,"Jamie interacted until all treats gone, sabra came up w jamie there but he ate treats already",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/6/2024 15:06,Bobcat,Miranda,Enrichment/Observation,3/6/2024,1:00:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,All,Toy,"Orange and blue ball in water, green ball on side log. ",1:00:00 PM,4:00:00 PM,3,"Searching at first then cash to back, carter was in water w ball, and got a few pcs of rib meat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/6/2024 16:25,Bobcat,Miranda,Feeding/Observation,3/6/2024,9:30:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2024 17:20,Bobcat,Krystal,Feeding/Observation,3/5/2024,5:15:00 PM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2024 17:20,Red Fox,Krystal,Feeding/Observation,3/5/2024,5:00:00 PM,,Yes,,Fresh Vegetables,Nebraska Brand,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2024 16:07,Bobcat,Miranda,Enrichment/Observation,3/5/2024,3:50:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,All,Food,Chicken squeezee w nb .25lb,3:50:00 PM,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2024 16:06,Bobcat,Miranda,Habitat Cleaning/Observation,3/5/2024,3:45:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,Water change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2024 9:31,Bobcat,Miranda,Feeding/Observation,3/5/2024,9:30:00 AM,,Yes,,,Nebraska Brand,,,,,,,,,,,,.4lb nb ea,,,DVE,Nsf excellent ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2024 9:28,Red Fox,Krystal,Observation,3/5/2024,9:25:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2024 9:30,Bobcat,Miranda,Habitat Cleaning/Observation,3/5/2024,9:20:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,"Tested fence, 7.75 low, 8.3 high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2024 9:28,Wolf,Krystal,Observation,3/5/2024,9:15:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/4/2024 18:45,Red Fox,John,Feeding/Observation,3/4/2024,6:45:00 PM,,Yes,,Fresh Vegetables,Nebraska Brand,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/4/2024 18:38,Bobcat,John,Feeding/Observation,3/4/2024,6:35:00 PM,,Yes,,,,Chicken,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/4/2024 13:45,Reminder/Note,Krystal,Reminder/Note,3/4/2024,1:44:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/4/2024,Fecals taken 
3/4/2024 13:44,Wolf,Krystal,Habitat Cleaning/Observation,3/4/2024,1:00:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,Water change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/4/2024 11:53,Red Fox,Krystal,Enrichment/Observation,3/4/2024,11:40:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,All,"Interaction, toy with food",Sat with jamie and pet him. Two paper towel rolls taped shut with treats inside,,,5,"Jamie was fully engaged for pets, but not treat roll. Sabra got both immediately and opened ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/4/2024 11:51,Red Fox,Krystal,Habitat Cleaning/Observation,3/4/2024,11:20:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,"Pad cleaning, Water change, Waste removal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/4/2024 11:04,Bobcat,Krystal,Enrichment/Observation,3/4/2024,10:45:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,All,Toy,Ball hung under teepee,,,4,Cash interested more than carter. Cash swatting and rubbing on ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/4/2024 11:03,Bobcat,Krystal,Habitat Cleaning/Observation,3/4/2024,10:30:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,"Pad cleaning, Water change, Waste removal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/4/2024 10:26,Bobcat,Krystal,Feeding/Observation,3/4/2024,10:20:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2024 16:52,Bobcat,Krystal,Feeding/Observation,3/3/2024,4:45:00 PM,,Yes,,,,Nebraska Brand,,,,,,,,,,,Egg,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2024 16:38,Red Fox,Krystal,Feeding/Observation,3/3/2024,4:30:00 PM,,Yes,,"Fresh Fruit, Fresh Vegetables, Fish, Mazuri Omnivore",,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2024 16:51,Wolf,Krystal,Habitat Cleaning/Observation,3/3/2024,3:00:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,"Water change, Waste removal, Brush removal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2024 12:08,Red Fox,Krystal,Enrichment/Observation,3/3/2024,12:05:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,All,Toy/ food,Box with treats. Treats scattered through habitat,,,5,"Jamie trained, went for box. Sabra went for treats scattered",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2024 12:07,Red Fox,Krystal,Habitat Cleaning/Observation,3/3/2024,11:50:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,"Water change, Waste removal, Filled in holes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2024 11:40,Bobcat,Krystal,Habitat Cleaning/Observation,3/3/2024,11:25:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,"Pad cleaning, Water change",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2024 11:40,Bobcat,Krystal,Enrichment/Observation,3/3/2024,11:20:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,All,Toy/scent,Black tub with cat nip in it,,,5,Both cats went and got in tub and played,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2024 10:24,Red Fox,Krystal,Observation,3/3/2024,10:15:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2024 10:24,Wolf,Krystal,Observation,3/3/2024,10:00:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2024 9:06,Bobcat,Krystal,Feeding/Observation,3/3/2024,8:50:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2024 17:00,Red Fox,Krystal,Feeding/Observation,3/2/2024,4:45:00 PM,,Yes,,"Nebraska Brand, Fresh Fruit, Fresh Vegetables, Fish, OTHER",,,,,,,,,,,,,egg,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2024 16:59,Bobcat,Krystal,Feeding/Observation,3/2/2024,4:30:00 PM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2024 16:14,Bobcat,Krystal,Enrichment/Observation,3/2/2024,4:00:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,All,food/ toy,"chicken feet and mice hid around habitat, mice in box",,,5,Carter  and Cash ran straight to tower for treats. Carter interested in box and got mice. Cash climbed teepee for mouse.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2024 16:13,Wolf,Krystal,Feeding/Observation,3/2/2024,2:00:00 PM,,Yes,,,,,,,,,,,,Nebraska Brand,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2024 16:12,Red Fox,Krystal,Enrichment/Observation,3/2/2024,1:30:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,All,food/ interaction,"whole prey hid around habitat, had Jamie station and sit for two.",,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2024 10:25,Wolf,Krystal,Habitat Cleaning/Observation,3/2/2024,12:00:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,"Brush removal, Fence maintenance",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2024 10:19,Wolf,Krystal,Observation,3/2/2024,9:10:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2024 10:19,Red Fox,Krystal,Observation,3/2/2024,9:00:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2024 9:00,Bobcat,Krystal,Feeding/Observation,3/2/2024,8:45:00 AM,,Yes,,Chicken,Chicken,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2024 16:36,Bobcat,Miranda,Feeding/Observation,3/1/2024,3:55:00 PM,,Yes,,"Nebraska Brand, Chicken",Nebraska Brand,,,,,,,,,,,,.3 lb nb and .2 lb chicken estimated each,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2024 16:34,Red Fox,Miranda,Feeding/Observation,3/1/2024,3:45:00 PM,,No,,"Nebraska Brand, Fresh Vegetables",Chicken,,,,,,,,,,,,Cucumber,,,DVE,Neither left house until i was gone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2024 16:38,Bobcat,Miranda,Feeding/Observation,3/1/2024,1:50:00 PM,,Yes,,"Nebraska Brand, Chicken",,,,,,,,,,,,,.1 lb nb and .15 chicken ,,,DVE,"Ts, nsf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2024 17:05,Bobcat,Miranda,Enrichment/Observation,3/1/2024,1:50:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,All,TS,NR TS,1:50:00 PM,,4,See logs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2024 10:06,Red Fox,Krystal,Observation,3/1/2024,9:55:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2024 10:06,Wolf,Krystal,Observation,3/1/2024,9:45:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2024 16:47,Bobcat,Miranda,Feeding/Observation,3/1/2024,9:00:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,.4lb nb,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/29/2024 17:42,Red Fox,Krystal,Feeding/Observation,2/29/2024,5:30:00 PM,,Yes,,"Fresh Fruit, Fresh Vegetables, Mazuri Omnivore",Nebraska Brand,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/29/2024 17:41,Bobcat,Krystal,Feeding/Observation,2/29/2024,5:20:00 PM,,Yes,,Whole prey,,Nebraska Brand,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/29/2024 16:08,Wolf,Krystal,Habitat Cleaning/Observation,2/29/2024,2:30:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,"Water change, Waste removal, Brush removal, Fence maintenance",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/29/2024 16:05,Bobcat,Miranda,Enrichment/Observation,2/29/2024,1:50:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,All,Training session,,1:50:00 PM,1:52:00 PM,4,See log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/29/2024 12:52,Red Fox,Miranda,Habitat Cleaning/Observation,2/29/2024,12:45:00 PM,,,,,,,,,,,,,,,,,,,,DVE,"Nsf, jamie did come up by me this time, maybe ready to eat?",,"Water change, Rem enrichment",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/29/2024 16:03,Bobcat,Miranda,Enrichment/Observation,2/29/2024,12:45:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,All,Litter in black dish,,12:45:00 PM,,4,Both rubbing and rolling it. Cash laid in it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/29/2024 16:01,Bobcat,Miranda,Habitat Cleaning/Observation,2/29/2024,12:00:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,"Pad cleaning, Water change, Pond cleaning, Waste removal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/29/2024 12:37,Wolf,Miranda,Observation,2/29/2024,10:00:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/29/2024 12:38,Red Fox,Miranda,Habitat Cleaning/Observation,2/29/2024,9:50:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,Waste removal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/29/2024 12:39,Red Fox,Miranda,Enrichment/Observation,2/29/2024,9:50:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,All,Toy,Red and orange webbed ball w treats,9:50:00 AM,12:45:00 PM,4,Jamie first then sabra interacting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/29/2024 9:43,Bobcat,Miranda,Feeding/Observation,2/29/2024,9:35:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,.4lb nb ,,,DVE,"Nsf, they did EXCELLENT no paws up, pacing moderate. Both went to respective dish and no swiping towards hands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2024 16:32,Bobcat,Tyler,Feeding/Observation,2/28/2024,4:30:00 PM,,Yes,,,"Nebraska Brand, OTHER",,,,,,,,,,,,Rib bones,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2024 16:33,Red Fox,Tyler,Feeding/Observation,2/28/2024,4:30:00 PM,,Yes,,"Nebraska Brand, Fresh Vegetables, Mazuri Omnivore",,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2024 14:47,Wolf,Tyler,Habitat Cleaning/Observation,2/28/2024,2:30:00 PM,,,,,,,,,,,,,,,,,,,,DVE,Wolfs under significant stress from incident. ,,"Fence maintenance, Tree fell on pen 4 fence. Fence damaged. No wolf injuries or escape. Telephone polls worked like they should.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2024 14:21,Wolf,Krystal,Feeding/Observation,2/28/2024,2:00:00 PM,,Yes,,,,,,Whole prey,,,,,,Nebraska Brand,,,,,,DVE,Wolves good. Tree down in pen 4. Fell across pen and on to pen 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2024 12:41,Wolf,Krystal,Habitat Cleaning/Observation,2/28/2024,12:00:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,Water change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2024 10:45,Red Fox,Krystal,Enrichment/Observation,2/28/2024,10:30:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,All,Novel environment ,New bedding. Moved universal rocks,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2024 10:44,Red Fox,Krystal,Habitat Cleaning/Observation,2/28/2024,10:00:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,"Pad cleaning, Water change, Waste removal, Filled in holes. Rebed shelter ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2024 10:45,Wolf,Krystal,Observation,2/28/2024,9:45:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2024 9:41,Bobcat,Krystal,Feeding/Observation,2/28/2024,9:30:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2024 14:15,Wolf,Krystal,Enrichment/Observation,2/27/2024,2:13:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,"Ela, bodaway, yonah",Food/ scent,Rib bones from fox habitat,,,3,Not too interested. Bodaway finally took one. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2024 14:14,Red Fox,Krystal,Enrichment/Observation,2/27/2024,2:10:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,All,Food,Mice placed around habitat,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2024 14:13,Red Fox,Krystal,Habitat Cleaning/Observation,2/27/2024,2:00:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,"Pad cleaning, Water change, Waste removal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2024 13:40,Bobcat,Krystal,Habitat Cleaning/Observation,2/27/2024,1:30:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,"Pad cleaning, Water change",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2024 13:39,Bobcat,Krystal,Enrichment/Observation,2/27/2024,1:25:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,All,Toy/ food,Box each with wet cat food spread in it,,,2,Neither interested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2024 11:00,Red Fox,Krystal,Observation,2/27/2024,10:45:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2024 11:00,Wolf,Krystal,Observation,2/27/2024,10:30:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2024 9:37,Bobcat,Krystal,Feeding/Observation,2/27/2024,9:35:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2024 17:35,Bobcat,Krystal,Feeding/Observation,2/26/2024,5:30:00 PM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2024 17:36,Red Fox,Krystal,Feeding/Observation,2/26/2024,5:15:00 PM,,Yes,,"Nebraska Brand, Fresh Vegetables, Fish, Mazuri Omnivore",,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2024 10:10,Red Fox,Krystal,Observation,2/26/2024,10:05:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2024 10:10,Wolf,Krystal,Observation,2/26/2024,10:00:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2024 9:49,Bobcat,Krystal,Feeding/Observation,2/26/2024,9:45:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2024 9:51,Bobcat,Krystal,Feeding/Observation,2/26/2024,9:45:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2024 16:59,Bobcat,Miranda,Enrichment/Observation,2/25/2024,4:15:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,All,2 xlm and brown paper w firehose mat,,4:15:00 PM,,3,Not as much interaction w paperand hose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2024 16:55,Bobcat,Miranda,Feeding/Observation,2/25/2024,4:00:00 PM,,Yes,,Whole prey,,Nebraska Brand,,,,,,,,,,,.4lb nb each and 2 mice each,,,DVE,"Nsf, most relaxed ive seen yet waiting and eating slower stil. Ate all, ea to own dish ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2024 16:56,Bobcat,Miranda,Habitat Cleaning/Observation,2/25/2024,4:00:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,"Pad cleaning, Water change, Pond cleaning, Waste removal, Electric highest at 8.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2024 16:54,Bobcat,Miranda,Habitat Cleaning/Observation,2/25/2024,3:50:00 PM,,,,,,,,,,,,,,,,,,,,DVE,"Nsf, cleaned pad, they were still interacting w box, when finished left side opened to feed and lock in to do the rest",,"Pad cleaning, Water change",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
