Timestamp,Animal,Staff,Log Type,Date,Time,Feeding Log,Did you feed all individuals? ,"If not, who did you feed?",What did you feed? (Weight per animal) [<0.15 lb],What did you feed? (Weight per animal) [0.25 lb],What did you feed? (Weight per animal) [0.5 lb],What did you feed? (Weight per animal) [0.75 lb],What did you feed? (Weight per animal) [1 lb],What did you feed? (Weight per animal) [1.25 lb],What did you feed? (Weight per animal) [1.5 lb],What did you feed? (Weight per animal) [1.75 lb],What did you feed? (Weight per animal) [2 lb],What did you feed? (Weight per animal) [5 lb],What did you feed? (Weight per animal) [10 lb],What did you feed? (Weight per animal) [15 lb],What did you feed? (Weight per animal) [20 lb],Additional weight information,Extra Food Info,If other,Amount_fed,Food_type,Deer feed scoops,Observation Type,Finding
1/30/2024 17:00,Bobcat,Krystal,Feeding/Observation,1/30/2024,4:40:00 PM,,Yes,,Nebraska Brand,,,,,,,,,,,,,,,,,,,DVE,Both started eating 
1/30/2024 9:54,Bobcat,Miranda,Feeding/Observation,1/30/2024,9:45:00 AM,,No,"Cash, carter refused",,Nebraska Brand,,,,,,,,,,,,,,".25lb nb each, cash ate both so .5 for him and nonefor carter",,,,DVE,"Regurge/vomit found on pad overnight, construction ongoing"
1/30/2024 10:24,Red Fox,Krystal,Feeding/Observation,1/30/2024,9:45:00 AM,,Yes,,Fish,,,,,,,,,,,,,,,1 egg,,,,DVE,NSF
1/29/2024 17:10,Bobcat,Miranda,Feeding/Observation,1/29/2024,4:50:00 PM,,Yes,,"Nebraska Brand, OTHER",Nebraska Brand,,,,,,,,,,,,,,1 raw egg each and .3lb nb,,,,DVE,"Cash ate well, bile found in back of house, construction going"
1/29/2024 16:55,Red Fox,Krystal,Feeding/Observation,1/29/2024,4:45:00 PM,,Yes,,"Nebraska Brand, Fresh Fruit, Mazuri Omnivore",,,,,,,,,,,,,,,"Cheese, quail egg",,,,DVE,NSF
1/29/2024 10:24,Bobcat,Miranda,Feeding/Observation,1/29/2024,9:30:00 AM,,Yes,,"Nebraska Brand, OTHER",Nebraska Brand,,,,,,,,,,,,,,.3lb nb and 2 qual eggs each,,,,DVE,NSF
1/28/2024 16:47,Bobcat,Miranda,Feeding/Observation,1/28/2024,4:25:00 PM,,Yes,,,"Nebraska Brand, Whole prey",,,,,,,,,,,,,,,,,,DVE,NSF
1/28/2024 16:47,Red Fox,Miranda,Feeding/Observation,1/28/2024,2:15:00 PM,,Yes,,Fresh Vegetables,Nebraska Brand,,,,,,,,,,,,,,".3 lb nb each w mazuri pellets, 2 tbsp frozen veg each and one horse rib bone each",,,,DVE,NSF
1/28/2024 11:06,Bobcat,Miranda,Feeding/Observation,1/28/2024,9:45:00 AM,,Yes,,,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,"Carter only had maybe a bite or two, cash came uplater and ate the rest, aggressed on carter 1x when he jumped up,i let carter out and had them separated for a bit"
1/28/2024 9:33,Bobcat,Miranda,Feeding/Observation,1/27/2024,4:40:00 PM,,Yes,,Nebraska Brand,Nebraska Brand,,,,,,,,,,,,,,About 4lbnb each and 1 egg each,,,,DVE,"Nsf, both trying for seperate sides again,but when came in they did not eat right away"
1/28/2024 9:29,Red Fox,Miranda,Feeding/Observation,1/27/2024,4:20:00 PM,,Yes,,"Fresh Vegetables, OTHER",,Nebraska Brand,,,,,,,,,,,,,".4lb nb, 1 hard boiled egg each, .25 of a red pepper each",,,,DVE,"Both eatingright away, did not see any caching"
1/28/2024 9:26,Wolf,Miranda,Feeding/Observation,1/27/2024,2:00:00 PM,,No,All ate but ahuli,,,,,OTHER,,,,OTHER,,,,,,,"About 3lbper wild of horse rib bones and meat 7.7lb a and w, 9lbs ela, b and y",,,,DVE,"All ate but ahuli, no aggression for meat or fast eating, good pace, ahuli mounting winema while she was wating, were tied almost 30 minutes in am "
1/28/2024 9:28,Bobcat,Miranda,Feeding/Observation,1/27/2024,9:30:00 AM,,Yes,,Nebraska Brand,Nebraska Brand,,,,,,,,,,,,,,"About .35lb nb each,",,,,DVE,"Nsf, carter only ate about half"
1/26/2024 16:35,Bobcat,Krystal,Feeding/Observation,1/26/2024,4:30:00 PM,,Yes,,,Nebraska Brand,,,,,,,,,,,,,,"0.4 lb nb, 1 quail egg",,,,DVE,NSF
1/26/2024 16:36,Red Fox,Krystal,Feeding/Observation,1/26/2024,4:20:00 PM,,Yes,,"Nebraska Brand, Chicken, Fresh Fruit, Fresh Vegetables",,,,,,,,,,,,,,,2 quail eggs,,,,DVE,NSF
1/26/2024 14:27,Bobcat,Miranda,Feeding/Observation,1/26/2024,2:00:00 PM,,Yes,,"Nebraska Brand, Chicken",,,,,,,,,,,,,,,,,,,DVE,"Nsf, ts, carter ref nb at first then ate it at end"
1/26/2024 10:58,Bobcat,Miranda,Feeding/Observation,1/26/2024,9:10:00 AM,,No,Cash,Nebraska Brand,Nebraska Brand,,,,,,,,,,,,,,.25 lb nb each but cash ate both so 0 carter .5b nbcash,,,,DVE,"Nsf,carter jumped on top,saw food but ignored it, cash ate both servings"
1/25/2024 16:39,Bobcat,Krystal,Feeding/Observation,1/25/2024,4:35:00 PM,,Yes,,Whole prey,Chicken,,,,,,,,,,,,,,Chicks,,,,DVE,NSF
1/25/2024 17:42,Red Fox,Krystal,Feeding/Observation,1/25/2024,4:30:00 PM,,Yes,,"Whole prey, Fresh Vegetables, Fish, Mazuri Omnivore",,,,,,,,,,,,,,,Quail eggs,,,,DVE,NSF
1/25/2024 14:38,Bobcat,Miranda,Feeding/Observation,1/25/2024,9:30:00 AM,,Yes,,Nebraska Brand,Nebraska Brand,,,,,,,,,,,,,,.35lb nb each,,,,DVE,"Nsf, carter bot paws on fence 1x, went on TO,muchbetter aftrr coming back. Both ate all food. "
1/24/2024 16:42,Bobcat,Krystal,Feeding/Observation,1/24/2024,4:40:00 PM,,Yes,,Whole prey,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
1/24/2024 16:41,Red Fox,Krystal,Feeding/Observation,1/24/2024,3:50:00 PM,,Yes,,"Whole prey, Fresh Fruit, Fresh Vegetables, Mazuri Omnivore",,,,,,,,,,,,,,,,,,,DVE,NSF
1/24/2024 14:31,Wolf,Krystal,Feeding/Observation,1/24/2024,2:00:00 PM,,Yes,,,,,,,,,,Whole prey,Nebraska Brand,,,,,,Horse tail bones as whole prey ,,,,DVE,Females ate. Males not interested. Bodaway and Ahuli mounting females
1/24/2024 10:00,Bobcat,Miranda,Feeding/Observation,1/24/2024,9:50:00 AM,,Yes,,"Nebraska Brand, OTHER",Nebraska Brand,,,,,,,,,,,,,,".1lb ground lamb each, .35lb NB each",,,,DVE,"Nsf, starting separate, then out together. Lrs 2x when cash had two paws up, both great eating together and ate all right away"
1/23/2024 16:53,Red Fox,Krystal,Feeding/Observation,1/23/2024,4:40:00 PM,,Yes,,"Fresh Vegetables, Fish, Mazuri Omnivore",,,,,,,,,,,,,,,2 quail eggs,,,,DVE,NSF
1/23/2024 16:52,Bobcat,Krystal,Feeding/Observation,1/23/2024,4:30:00 PM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,Quail egg,,,,DVE,NSF
1/23/2024 11:29,Red Fox,Krystal,Feeding/Observation,1/23/2024,11:15:00 AM,,Yes,,"Nebraska Brand, Fresh Vegetables",,,,,,,,,,,,,,,Cheese,,,,DVE,NSF
1/23/2024 11:51,Bobcat,Miranda,Feeding/Observation,1/23/2024,10:00:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,About .4lb nb each ,,,,DVE,"NSF, Carter couldnt find the second toss, had to get another .25 to toss, then he went for it."
1/22/2024 16:23,Bobcat,John,Feeding/Observation,1/22/2024,4:22:00 PM,,Yes,,,,Chicken,,,,,,,,,,,,,,,,,DVE,NSF
1/22/2024 16:52,Red Fox,Krystal,Feeding/Observation,1/22/2024,4:00:00 PM,,Yes,,,Chicken,,,,,,,,,,,,,,,,,,DVE,NSF
1/22/2024 10:13,Red Fox,Krystal,Feeding/Observation,1/22/2024,9:40:00 AM,,Yes,,"Fresh Vegetables, Mazuri Omnivore",,,,,,,,,,,,,,,3 quail eggs and less than 1/4 pound lamb meat,,,,DVE,NSF
1/22/2024 10:12,Bobcat,Krystal,Feeding/Observation,1/22/2024,9:30:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,"0.4 pound NB, one quail egg",,,,DVE,NSF
1/21/2024 15:33,Red Fox,Tyler,Feeding/Observation,1/21/2024,3:00:00 PM,,Yes,,,,"Nebraska Brand, Fresh Vegetables",,,,,,,,,,,,,,,,,DVE,NSF
1/21/2024 10:33,Bobcat,Tyler,Feeding/Observation,1/21/2024,9:30:00 AM,,Yes,Cash did not eat,OTHER,Nebraska Brand,,,,,,,,,,,,,,Lamb,,,,DVE,NSF
1/20/2024 17:08,Red Fox,Miranda,Feeding/Observation,1/20/2024,4:50:00 PM,,Yes,,"Nebraska Brand, OTHER",Nebraska Brand,,,,,,,,,,,,,,.3lb. Nb eaach and .15 ground lamb each ,,,,DVE,Nsf both waiting at fromt and both actively ate saw no caching
1/20/2024 17:11,Bobcat,Miranda,Feeding/Observation,1/20/2024,4:45:00 PM,,Yes,,OTHER,Nebraska Brand,,,,,,,,,,,,,,About a tsp ground lamb on each,,,,DVE,Nsf both trying to go separately. Once together both great no displacement ate all of eachs bowl
1/20/2024 17:06,Wolf,Miranda,Feeding/Observation,1/20/2024,2:00:00 PM,,No,"Food offered, did not see any actively eat",,,,,,,,,Nebraska Brand,Nebraska Brand,,,,,,"17lb winema and ahuli. 23 lb nb ela, bo and yo",,,,DVE,"All displaying breedi g behaviors, not interested in food at all"
1/20/2024 10:17,Bobcat,Tyler,Feeding/Observation,1/20/2024,9:30:00 AM,,Yes,Cash did not eat but was offered,,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
1/19/2024 17:03,Bobcat,Miranda,Feeding/Observation,1/19/2024,4:50:00 PM,,Yes,,Chicken,Chicken,,,,,,,,,,,,,,1 thigh each nit enough nb,,,,DVE,"Nsf, carter climbed 1x krystal and laura were there, we allwaited until they were neutralthen i called them over to gate w food"
1/19/2024 16:51,Red Fox,Krystal,Feeding/Observation,1/19/2024,4:45:00 PM,,Yes,,"Nebraska Brand, Fresh Fruit, Fresh Vegetables, Fish, Mazuri Omnivore",,,,,,,,,,,,,,,,,,,DVE,NSF
1/19/2024 13:34,Bobcat,Miranda,Feeding/Observation,1/19/2024,9:50:00 AM,,Yes,,Nebraska Brand,"Nebraska Brand, Chicken",,,,,,,,,,,,,,.35 b nb and 1 chicken thigh each,,,,DVE,"Nsf gave both nb then tossed chicken. Cash ate all his then went, to carters dish and ate before it "
1/18/2024 16:56,Bobcat,Miranda,Feeding/Observation,1/18/2024,4:45:00 PM,,Yes,,"Nebraska Brand, Whole prey",Nebraska Brand,,,,,,,,,,,,,,.35 nb each and 2 small mice each,,,,DVE,"Nsf: cash ref to let carter pass, i tossed carters over side, saw both eat. "
1/18/2024 16:37,Red Fox,Krystal,Feeding/Observation,1/18/2024,4:30:00 PM,,Yes,,"Whole prey, Fresh Vegetables, Fish, Mazuri Omnivore",,,,,,,,,,,,,,,,,,,DVE,Ate right away. No caching 
1/18/2024 16:52,Bobcat,Miranda,Feeding/Observation,1/18/2024,9:45:00 AM,,Yes,,Whole prey,Nebraska Brand,,,,,,,,,,,,,,"2 sm mice w nb for cash, carter just nb",,,,DVE,"Cash took one ball nb w sm mouse, and one wo and one with, carter ate all"
1/17/2024 16:58,Bobcat,Krystal,Feeding/Observation,1/17/2024,4:45:00 PM,,Yes,,"Nebraska Brand, Whole prey",,,,,,,,,,,,,,,0.3 lb nb with 1/4 scoop wet cat food and one mouse,,,,DVE,Cash not interested 
1/17/2024 16:57,Red Fox,Krystal,Feeding/Observation,1/17/2024,4:30:00 PM,,Yes,,"Nebraska Brand, Fresh Vegetables, Fish, Mazuri Omnivore",,,,,,,,,,,,,,,,,,,DVE,NSF
1/17/2024 14:41,Bobcat,Miranda,Feeding/Observation,1/17/2024,2:35:00 PM,,No,None,"Nebraska Brand, Whole prey",,,,,,,,,,,,,,,,,,,DVE,"Nsf, ts w cash, carter great sitting but was begging, did notnoffer him anything. Gave cash the nb mixed w can catfood, he sniffed but refused, i flashed the mouse, he did not m9ve to it or swipe but did start to growl, leaned to nb 1x then stopped, ended there no prf given"
1/17/2024 16:11,Wolf,"Krystal, Miranda ",Feeding/Observation,1/17/2024,2:00:00 PM,,Yes,,,,,,,,,,,,Nebraska Brand,,,,,Pound bones for all,,,,DVE,NSF
1/17/2024 10:38,Bobcat,Miranda,Feeding/Observation,1/17/2024,9:45:00 AM,,No,Carter,Whole prey,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,"NSF other than cash ref NB. he came up and sniffed then ignored, i fed carter through fence and gave him an xlm when he finished, cash was out by front fence/teepee sodid not se carterw the mouse. "
1/16/2024 16:03,Red Fox,John,Feeding/Observation,1/16/2024,3:45:00 PM,,Yes,,,OTHER,,,,,,,,,,,,,,Butchers organ ground meat,,,,DVE,NSF
1/16/2024 16:02,Bobcat,John,Feeding/Observation,1/16/2024,3:30:00 PM,,Yes,,,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,Cash refused Nebraska brand. 
1/16/2024 11:07,Bobcat,John,Feeding/Observation,1/16/2024,11:00:00 AM,,Yes,,,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,Cash refused food had no interest in nebraska brand
1/15/2024 16:51,Red Fox,John,Feeding/Observation,1/15/2024,4:30:00 PM,,Yes,,"Fresh Vegetables, OTHER",Chicken,,,,,,,,,,,,,,Cheese,,,,DVE,NSF
1/15/2024 16:50,Bobcat,John,Feeding/Observation,1/15/2024,4:15:00 PM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
1/15/2024 9:58,Bobcat,Miranda,Feeding/Observation,1/15/2024,9:40:00 AM,,No,"Cash, no visual of carter eatng",,"Nebraska Brand, Chicken",,,,,,,,,,,,,,1 chicken leg each ,,,,DVE,"Nsf TS. both ignored NB at first to run in snow, i came out a few minutes later and cash actively eating NB. TOSSED in 1 chicken leg each as reward. Carter did not find his evenwith hints of sticks right where i tossed it"
1/14/2024 16:27,Red Fox,John,Feeding/Observation,1/14/2024,4:20:00 PM,,Yes,,Fresh Vegetables,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
1/14/2024 16:17,Bobcat,John,Feeding/Observation,1/14/2024,4:00:00 PM,,Yes,,,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
1/14/2024 11:25,Bobcat,John,Feeding/Observation,1/14/2024,9:45:00 AM,,Yes,,,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
1/13/2024 17:01,Red Fox,John,Feeding/Observation,1/13/2024,4:15:00 PM,,Yes,,Whole prey,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
1/13/2024 17:00,Bobcat,John,Feeding/Observation,1/13/2024,4:00:00 PM,,Yes,,,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
1/13/2024 15:46,Wolf,John,Feeding/Observation,1/13/2024,2:00:00 PM,,Yes,,,,,,,,,,,,Nebraska Brand,,,,,,,,,DVE,NSF
1/13/2024 11:09,Bobcat,John,Feeding/Observation,1/13/2024,11:00:00 AM,,Yes,,,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,Cash refused NB 
1/12/2024 16:52,Bobcat,Miranda,Feeding/Observation,1/12/2024,4:40:00 PM,,Yes,,,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,"Nsf, i had other dish w 1 xlm each, ithink this distracted cash from NB. NEXT time i wont bring out other reward until finished w NB like in am. He did not get as muchNB bc of focus on me and carter going to both dishes. Locked in overnight. and "
1/12/2024 16:50,Red Fox,Miranda,Feeding/Observation,1/12/2024,4:15:00 PM,,No,Saw neither eat,Whole prey,Nebraska Brand,,,,,,,,,,,,,,1 xlm each,,,,DVE,NSF
1/12/2024 10:48,Bobcat,Miranda,Feeding/Observation,1/12/2024,10:25:00 AM,,Yes,,,"Nebraska Brand, Chicken",,,,,,,,,,,,,,,,,,DVE,Cash ate his NB so i tossed both of them a chicke leg each
1/11/2024 17:19,Red Fox,Krystal,Feeding/Observation,1/11/2024,5:00:00 PM,,Yes,,"Fresh Vegetables, Mazuri Omnivore",,,,,,,,,,,,,,,0.5 lb beef stew,,,,DVE,NSF
1/11/2024 16:50,Bobcat,Krystal,Feeding/Observation,1/11/2024,4:48:00 PM,,Yes,,,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,Was not interested
1/11/2024 14:32,Bobcat,Miranda,Feeding/Observation,1/11/2024,2:00:00 PM,,Yes,,"Nebraska Brand, Chicken",,,,,,,,,,,,,,,,,,,Ts,"Nsf, cash and carter each side for ts. Fed carter nb, then rf him w chicken foot for eating it. Cash srefused at first, then went to eat it. As soon as he took a bite i rf w chicken foot. Then i am pretty sure he ate wholenugget of nb after"
1/11/2024 13:47,Bobcat,Miranda,Feeding/Observation,1/11/2024,10:40:00 AM,,No,"Carter, cashrefused NB",,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,"Sf cash saw itnandthen refused, carter may have eaten all of it"
1/10/2024 19:18,Red Fox,Miranda,Feeding/Observation,1/10/2024,7:00:00 PM,,Yes,,"Chicken, Whole prey",,,,,,,,,,,,,,,2 chicken feet each 2 eggs each and 1 chick each,,,,DVE,"Sabra went up right away but did not grabor eat, saw her head to dish again when i was out of exhibit and almost  to bend in road. Jamie immediatey took the chick into the open face house w him and was guarding it, not sure if he ate it right away or not"
1/10/2024 19:23,Bobcat,Miranda,Feeding/Observation,1/10/2024,7:00:00 PM,,Yes,,"Whole prey, OTHER",,,,,,,,,,,,,,,.2lb filet minon each 1 egg and 1 chick each,,,,DVE,"Cash took both chicks, carter ate at least 1 dish of the beef .2lb"
1/10/2024 14:14,Wolf,Krystal,Feeding/Observation,1/10/2024,2:00:00 PM,,Yes,,,,,,,,,,,,Nebraska Brand,,,,,"2 pounds bones, assorted meats",,,,DVE,NSF
1/10/2024 10:54,Bobcat,Miranda,Feeding/Observation,1/10/2024,10:45:00 AM,,No,"Carter, cash refused",,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,"Nsf but cash sniffed and refused, carter took a few bites then both out running around. They were locked in overnight due to high winds. "
1/9/2024 17:00,Bobcat,Krystal,Feeding/Observation,1/9/2024,4:59:00 PM,,Yes,,,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,Did not eat all AM food. Was not interested in PM. Locked up for night due to high winds
1/9/2024 16:50,Red Fox,Krystal,Feeding/Observation,1/9/2024,4:35:00 PM,,Yes,,"Fresh Vegetables, Fish, Mazuri Omnivore",,,,,,,,,,,,,,,Egg,,,,DVE,NSF
1/9/2024 9:42,Bobcat,Miranda,Feeding/Observation,1/9/2024,9:30:00 AM,,Yes,,Nebraska Brand,Nebraska Brand,,,,,,,,,,,,,,.35lb NB each,,,,DVE,"NSF, cash growl 1x no paw lift, lrs he left and came back and was good"
1/8/2024 17:22,Bobcat,Krystal,Feeding/Observation,1/8/2024,5:20:00 PM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
1/8/2024 16:40,Red Fox,Krystal,Feeding/Observation,1/8/2024,4:40:00 PM,,Yes,,"Nebraska Brand, Fresh Vegetables, Fish",,,,,,,,,,,,,,,"Hard boiled egg, cheese",,,,DVE,NSF
1/8/2024 10:50,Bobcat,Miranda,Feeding/Observation,1/8/2024,9:25:00 AM,,No,Carter,Nebraska Brand,Nebraska Brand,,,,,,,,,,,,,,.37 nb each,,,,DVE,"Nsf, carter 1x lifted a paw and small hiss, lrs then he was good. Cash refused and was not interested, pffered a bit thriurgh fence to cancel out social, still refused"
1/7/2024 16:17,Red Fox,Krystal,Feeding/Observation,1/7/2024,4:15:00 PM,,Yes,,"Fresh Fruit, Fresh Vegetables",,,,,,,,,,,,,,,0.5 pounds ground lamb ,,,,DVE,NSF
1/7/2024 16:05,Bobcat,Krystal,Feeding/Observation,1/7/2024,4:00:00 PM,,Yes,,,,,,Whole prey,,,,,,,,,,,,,,,DVE,NSF
1/7/2024 9:24,Bobcat,Krystal,Feeding/Observation,1/7/2024,9:00:00 AM,,Yes,,,,,,,,,,,,,,,,,0.5 pound beef stew,,,,DVE,NSF
1/6/2024 17:11,Red Fox,Krystal,Feeding/Observation,1/6/2024,5:10:00 PM,,Yes,,"Fresh Fruit, Fresh Vegetables",Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
1/6/2024 17:11,Bobcat,Krystal,Feeding/Observation,1/6/2024,5:00:00 PM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,Chicken foot,,,,DVE,NSF
1/6/2024 16:51,Wolf,Krystal,Feeding/Observation,1/6/2024,2:00:00 PM,,Yes,,,,,,,,,,,,Nebraska Brand,,,,,1.5 pound bones each ,,,,DVE,NSF
1/6/2024 9:42,Bobcat,Krystal,Feeding/Observation,1/6/2024,9:15:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,0.45 pound NB,,,,DVE,NSF
1/5/2024 17:01,Red Fox,Krystal,Feeding/Observation,1/5/2024,5:00:00 PM,,Yes,,"Fresh Vegetables, Mazuri Omnivore",Chicken,,,,,,,,,,,,,,O.3 pound chicken leg,,,,DVE,Sabra's right eye partly closed 
1/5/2024 17:00,Bobcat,Krystal,Feeding/Observation,1/5/2024,4:45:00 PM,,Yes,,,,Chicken,,,,,,,,,,,,,0.6 pound chicken legs,,,,DVE,NSF
1/5/2024 9:31,Bobcat,Krystal,Feeding/Observation,1/5/2024,9:30:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,0.45 lb NB,,,,DVE,NSF
1/4/2024 16:58,Red Fox,Tyler,Feeding/Observation,1/4/2024,4:15:00 PM,,Yes,,,,Chicken,,,,,,,,,,,,,,,,,DVE,NSF
1/4/2024 16:56,Bobcat,Tyler,Feeding/Observation,1/4/2024,4:00:00 PM,,Yes,,,,,OTHER,,,,,,,,,,,,Lamb shank ,,,,DVE,NSF
1/4/2024 9:27,Bobcat,John,Feeding/Observation,1/4/2024,9:26:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
1/3/2024 16:50,Red Fox,Krystal,Feeding/Observation,1/3/2024,4:45:00 PM,,Yes,,Fresh Fruit,Nebraska Brand,,,,,,,,,,,,,,1 egg,,,,DVE,NSF
1/3/2024 16:37,Bobcat,Krystal,Feeding/Observation,1/3/2024,4:30:00 PM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,1 egg,,,,DVE,NSF
1/3/2024 16:16,Wolf,Krystal,Feeding/Observation,1/3/2024,2:00:00 PM,,Yes,,,,,,,,,,,,Nebraska Brand,,,,,,,,,DVE,NSF
1/3/2024 15:47,Bobcat,Miranda,Feeding/Observation,1/3/2024,9:15:00 AM,,Yes,,Nebraska Brand,Nebraska Brand,,,,,,,,,,,,,,.35lb nb each,,,,DVE,Nsf both ate well w 1 bowl top one ground
1/2/2024 16:56,Bobcat,Miranda,Feeding/Observation,1/2/2024,4:45:00 PM,,Yes,,Nebraska Brand,Nebraska Brand,,,,,,,,,,,,,,.3lb nb each,,,,DVE,NSF
1/2/2024 16:52,Red Fox,Miranda,Feeding/Observation,1/2/2024,4:25:00 PM,,No,"None ate, ",Fresh Fruit,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,"Jamie ignored food just sniffed, sabra cached nb, saw neither actively eat. Threw away 4 balls of cached NB WHEN CLEANING"
1/2/2024 11:38,Bobcat,Miranda,Feeding/Observation,1/2/2024,10:15:00 AM,,No,"Carter, cash went to enrichment ",,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
1/1/2024 11:54,Bobcat,Miranda,Feeding/Observation,1/1/2024,11:45:00 AM,,Yes,,,,,,,,Whole prey,,,,,,,,,,,,,DVE,"Nsf, one rabbit each, not too hungry for it but each still took one"
1/1/2024 11:53,Red Fox,Miranda,Feeding/Observation,1/1/2024,11:25:00 AM,,Yes,,"Nebraska Brand, Whole prey",Nebraska Brand,,,,,,,,,,,,,,.3lb nb and 1 xlm ea,,,,DVE,"Nsf, saw sabra take the mouse, jamie stayed in hide"
12/31/2023 17:01,Bobcat,Miranda,Feeding/Observation,12/31/2023,4:50:00 PM,,Yes,,Whole prey,,Nebraska Brand,,,,,,,,,,,,,1 xlm and .31 nb each,,,,DVE,"Put nb on each stump placed ea mouse on top of leaves in 2 diff spots, saw both eating nb but did not start searching for mice yet"
12/31/2023 9:42,Bobcat,Miranda,Feeding/Observation,12/31/2023,4:45:00 PM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,"Nsf, put on one side, carter refused to eat w cash near so i gave NB through fence to him, swatted and hissed 1x toward cash when he came over 1x, fgood after that. Cash had closer to .6lb, carter closer to.35lb"
12/31/2023 16:59,Red Fox,Miranda,Feeding/Observation,12/31/2023,4:45:00 PM,,Yes,,"Whole prey, Fresh Fruit",,,,,,,,,,,,,,,2 xlm and .25 apple each,,,,DVE,"Nsf, jamie took his away and ate both, found big old nb cache eatlier and one small one, saw him eat apple too. Did not see sabra eat but she quickly cartied hers away to corner"
12/31/2023 9:39,Red Fox,Miranda,Feeding/Observation,12/31/2023,4:30:00 PM,,No,Did not see either actively eat while i was there,"Nebraska Brand, Fresh Vegetables",Nebraska Brand,,,,,,,,,,,,,,.35lb Nb each and some red pepper,,,,DVE,"Neither ate, saw jamie cache his nb after i left. Body condition looked fine"
12/31/2023 10:07,Bobcat,Miranda,Feeding/Observation,12/31/2023,9:45:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,".4 NB through fence on their sides, did well no paws through ",,,,DVE,NSF
12/31/2023 10:03,Red Fox,Miranda,Feeding/Observation,12/30/2023,4:50:00 PM,,No,,"Nebraska Brand, Fresh Vegetables",Nebraska Brand,,,,,,,,,,,,,,.35lb NB each and red pepper,,,,DVE,"Nsf, did not see either eat while i was there, when i was leaving i did see jamie start to cache NB"
12/31/2023 10:05,Bobcat,Miranda,Feeding/Observation,12/30/2023,4:45:00 PM,,Yes,,Nebraska Brand,Nebraska Brand,,,,,,,,,,,,,,Est .35lb carter and .5 for cash,,,,DVE,"Nsf, carter wouldnt eat closer to cash in back of house, so i fed .35 through fence, 1x swatted toward cash when he cMe ovsr, after that both stayed on their sides"
12/30/2023 12:22,Bobcat,Miranda,Feeding/Observation,12/30/2023,10:00:00 AM,,No,Carter,,,Nebraska Brand,,,,,,,,,,,,,.4lb NB each ,,,,DVE,"Food set on 4 diiferent platforms. Carter eatinb right away, cash went out w him then came back into back house aarea and sat on house, did not see him go to food even 5-10 minutes later"
12/29/2023 17:03,Red Fox,Krystal,Feeding/Observation,12/29/2023,5:00:00 PM,,Yes,,"Nebraska Brand, Chicken, Fresh Vegetables",,,,,,,,,,,,,,,,,,,DVE,NSF
12/29/2023 17:02,Bobcat,Krystal,Feeding/Observation,12/29/2023,4:50:00 PM,,Yes,,,Nebraska Brand,,,,,,,,,,,,,,1 egg,,,,DVE,NSF
12/29/2023 11:07,Bobcat,Miranda,Feeding/Observation,12/29/2023,9:20:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,"Nsf, carter refused to go in with cash, went in other side after cash gate shut. Let cash out first to NB on tray, he ate it all, carter only ate about .15lb of NB, went and peed oncash tray when done, about 20 min later cash went to carter tray and ate the rest"
12/28/2023 16:44,Bobcat,Krystal,Feeding/Observation,12/28/2023,4:40:00 PM,,Yes,,Nebraska Brand,Chicken,,,,,,,,,,,,,,,,,,DVE,NSF
